"ngram","document_abstract_id"
"powder form",228676600002
"prepared photocatalyst",228676600002
"tio2 anatase",228676600002
"transition metal",228676600002
"active oxide",228676600003
"catalytic ability",228676600003
"conduction band",228676600003
"electronic mobility",228676600003
"global reaction",228676600003
"h2o reduction",228676600003
"h-2 production",228676600003
"hydrogen energy",228676600003
"international association",228676600003
"light filter",228676600003
"p-type semiconductor",228676600003
"thermal improvement",228676600003
"visible light",228676600003
"catalytic reformer",228676600007
"charge operation",228676600007
"diesel engine",228676600007
"diffusion combustion",228676600007
"engine fuel",228676600007
"exhaust gas recirculation",228676600007
"gas fuel",228676600007
"gas mixture",228676600007
"hydrocarbon fuel",228676600007
"hydrogen energy",228676600007
"hydrogen-rich gas",228676600007
"improve fuel economy",228676600007
"international association",228676600007
"produce mixture",228676600007
"product gas",228676600007
"reform process",228676600007
"adsorption unit",228676600008
"co2 capture",228676600008
"co2 emission",228676600008
"combined cycle",228676600008
"commercial technology",228676600008
"conventional turbine",228676600008
"efficiency gain",228676600008
"energy penalty",228676600008
"entrained flow",228676600008
"further cooling",228676600008
"gasification pressure",228676600008
"gas turbine",228676600008
"h-2 production",228676600008
"h-2 purity",228676600008
"heat recovery",228676600008
"hydrogen energy",228676600008
"hydrogen purity",228676600008
"international association",228676600008
"minor penalty",228676600008
"particulate matter",228676600008
"percentage point",228676600008
"physical solvent",228676600008
"pipeline transport",228676600008
"plant configuration",228676600008
"pressure swing adsorption",228676600008
"psa unit",228676600008
"purge gas",228676600008
"purity h-2",228676600008
"radiant cooling",228676600008
"ready technology",228676600008
"state-of-the-art technology",228676600008
"steam-to-carbon ratio",228676600008
"synthesis gas",228676600008
"technological development",228676600008
"underground storage",228676600008
"water-gas shift reactor",228676600008
"co2 capture",228676600009
"co2 emission",228676600009
"energy cost",228676600009
"hydrogen energy",228676600009
"international association",228676600009
"plant configuration",228676600009
"ready technology",228676600009
"reduce co2 emission",228676600009
"16s rdna fragment",228676600010
"dark fermentation",228676600010
"denature gradient gel electrophoresis",228676600010
"fish image",228676600010
"hydrogen energy",228676600010
"hydrogen-producing sludge",228676600010
"hydrogen production",228676600010
"hydrogen yield",228676600010
"individual concentration",228676600010
"individual substrate",228676600010
"international association",228676600010
"phototrophic production",228676600010
"predominant species",228676600010
"rhodobacter capsulatus",228676600010
"substrate concentration",228676600010
"atomic ratio",228676600011
"carbon emission",228676600011
"chemical property",228676600011
"energy system",228676600011
"environmental benefit",228676600011
"fossil fuel",228676600011
"global energy system",228676600011
"hydrogen/carbon ratio",228676600011
"hydrogen energy",228676600011
"hydrogen production technology",228676600011
"hydrogen utilization",228676600011
"international association",228676600011
"world emission",228676600011
"cold water",228785400003
"concentric tube heat exchanger",228785400003
"flow device",228785400003
"full-length tape",228785400003
"heat transfer enhancement",228785400003
"helical insert",228785400003
"helical tape",228785400003
"hot air",228785400003
"inner tube",228785400003
"plain tube",228785400003
"publish datum",228785400003
"swirl flow",228785400003
"tape insert",228785400003
"ash deposition problem",228838100013
"ash formation",228838100013
"brief overview",228838100013
"chemical engineering",228838100013
"complete list",228838100013
"corrosion formation",228838100013
"danish government",228838100013
"deposit formation",228838100013
"focus attention",228838100013
"fossil fuel",228838100013
"free choice",228838100013
"future research activity",228838100013
"high-volatile bituminous coal",228838100013
"last decade",228838100013
"municipal solid waste",228838100013
"non-fossil fuel",228838100013
"olive stone",228838100013
"open literature",228838100013
"power producer",228838100013
"power utility",228838100013
"research activity",228838100013
"research centre",228838100013
"solid fuel",228838100013
"technical university",228838100013
"thermal fuel conversion system",228838100013
"update list",228838100013
"utility boiler",228838100013
"waste incinerator",228838100013
"waste wood",228838100013
"wood chip",228838100013
"biomass residue",228838100014
"carbon burnout",228838100014
"fuel supply",228838100014
"near-term option",228838100014
"net co2 emission",228838100014
"nox emission",228838100014
"pollutant emission",228838100014
"pulverize coal",228838100014
"renewable energy option",228838100014
"societal benefit",228838100014
"biomass char gasification kinetics",228838100018
"biomass gasifier",228838100018
"char gasification kinetics",228838100018
"char morphology",228838100018
"char particle",228838100018
"char reactivity",228838100018
"char sample",228838100018
"char structure",228838100018
"considerable importance",228838100018
"decrease pressure",228838100018
"gasification reactivity",228838100018
"global reactivity",228838100018
"microscopy analysis",228838100018
"notable impact",228838100018
"plastic deformation",228838100018
"pyrolysis condition",228838100018
"scanning electron microscopy",228838100018
"smooth surface",228838100018
"thermogravimetric analysis",228838100018
"use technique",228838100018
"burned gas",228987100005
"catalytic reactor",228987100005
"chemical energy",228987100005
"combustion institute",228987100005
"double channel",228987100005
"equivalence ratio",228987100005
"essential step",228987100005
"exhaust gas",228987100005
"exhaust port",228987100005
"gas temperature",228987100005
"heat loss",228987100005
"heat transfer condition",228987100005
"mean temperature",228987100005
"minimum distance",228987100005
"nox emission",228987100005
"premixed flame",228987100005
"propane flame",228987100005
"quench distance",228987100005
"temperature distribution",228987100005
"thermal efficiency",228987100005
"alkaline direct cell",229166600001
"cell voltage",229166600001
"differ concentration",229166600001
"direct borohydride fuel cell",229166600001
"hydrogen peroxide",229166600001
"peak power density",229166600001
"sodium borohydride",229166600001
"sodium hydroxide",229166600001
"vary concentration",229166600001
"anion resin",229166600003
"aqueous sodium borohydride",229166600003
"borohydride concentration",229166600003
"concentration dependence",229166600003
"dispersed catalyst",229166600003
"hydrogen generation",229166600003
"ion-exchange resin",229166600003
"lithium cobalt oxide",229166600003
"marked dependence",229166600003
"nabh4 concentration",229166600003
"ptru catalyst",229166600003
"appropriate boundary condition",229166600008
"axial length",229166600008
"computational analysis",229166600008
"computational fluid dynamic",229166600008
"concise model",229166600008
"couple flow",229166600008
"cross-sectional geometry",229166600008
"design process",229166600008
"electrochemical model",229166600008
"electrode geometry",229166600008
"electrode process",229166600008
"extended design",229166600008
"fuel cell",229166600008
"fuel utilization",229166600008
"hydraulic diameter",229166600008
"key reaction",229166600008
"key role",229166600008
"liquid fuel",229166600008
"membraneless microfluidic fuel cell",229166600008
"microfluidic channel",229166600008
"microfluidic fuel cell",229166600008
"numerical simulation",229166600008
"poor utilization",229166600008
"rectangular geometry",229166600008
"species transport",229166600008
"square geometry",229166600008
"advanced material",229166600023
"auxiliary power unit",229166600023
"core program",229166600023
"distribute generation application",229166600023
"efficiency cell",229166600023
"electric power",229166600023
"flexible system",229166600023
"fossil energy",229166600023
"fuel cell car",229166600023
"fuel cell cost",229166600023
"fuel system",229166600023
"generation market",229166600023
"hybrid plant",229166600023
"hybrid power generation system",229166600023
"hydrogen economy",229166600023
"integration research",229166600023
"major initiative",229166600023
"national energy technology laboratory",229166600023
"pacific northwest national laboratory",229166600023
"presidential initiative",229166600023
"private industry",229166600023
"produce hydrogen",229166600023
"SOFC application",229166600023
"sofc system",229166600023
"solid oxide fuel cell",229166600023
"solid state energy conversion alliance",229166600023
"stationary unit",229166600023
"strategic goal",229166600023
"system research",229166600023
"chp system",229167800005
"co2 emission reduction",229167800005
"coarse datum",229167800005
"combined heat",229167800005
"computational overhead",229167800005
"datum set",229167800005
"demand datum",229167800005
"design capacity",229167800005
"economic aspect",229167800005
"economic difference",229167800005
"economic outcome",229167800005
"energy datum",229167800005
"energy demand",229167800005
"energy system",229167800005
"engine system",229167800005
"environmental aspect",229167800005
"environmental outcome",229167800005
"fuel cell",229167800005
"generation capacity",229167800005
"generator capacity",229167800005
"give capacity",229167800005
"give heat",229167800005
"grid power",229167800005
"lifetime cost",229167800005
"micro-chp system",229167800005
"power demand",229167800005
"precision datum",229167800005
"precision demand",229167800005
"price datum",229167800005
"provision system",229167800005
"residential energy demand",229167800005
"residential market",229167800005
"single market",229167800005
"small-scale cell",229167800005
"solid oxide fuel cell",229167800005
"technical quality",229167800005
"temporal precision",229167800005
"annual electricity consumption",229167800010
"average price",229167800010
"demographic variable",229167800010
"develop model",229167800010
"economic variable",229167800010
"electricity consumption",229167800010
"gross domestic product",229167800010
"logistic model",229167800010
"multiple linear regression",229167800010
"new zealand",229167800010
"regression analysis",229167800010
"select variable",229167800010
"benchmark case",229167800019
"clear indication",229167800019
"complete picture",229167800019
"complex system",229167800019
"conceptual assumption",229167800019
"contrast opinion",229167800019
"corn production",229167800019
"correct assessment",229167800019
"double integration",229167800019
"emergy evaluation",229167800019
"energy accounting",229167800019
"energy analysis",229167800019
"ethanol production",229167800019
"exergy accounting",229167800019
"full responsibility",229167800019
"industrial conversion",229167800019
"living system",229167800019
"mass balance",229167800019
"methodological difference",229167800019
"own field",229167800019
"physical system",229167800019
"possible aspect",229167800019
"proper scale",229167800019
"quantitative indication",229167800019
"remain section",229167800019
"resource accounting",229167800019
"thermodynamic feature",229167800019
"use resource",229167800019
"annual demand",229168100001
"bottom-up model",229168100001
"chinese consumption",229168100001
"chinese demand",229168100001
"chinese sector",229168100001
"chinese system",229168100001
"co2 emission",229168100001
"control measure",229168100001
"dramatic growth",229168100001
"explosive growth",229168100001
"fuel economy improvement",229168100001
"future trend",229168100001
"future use",229168100001
"historical consumption",229168100001
"improvement measure",229168100001
"improvement scenario",229168100001
"largest consumer",229168100001
"motor improvement",229168100001
"motor vehicle",229168100001
"next decade",229168100001
"oil consumer",229168100001
"oil consumption",229168100001
"oil demand",229168100001
"oil hand",229168100001
"oil use",229168100001
"policy measure",229168100001
"policy option",229168100001
"possible measure",229168100001
"rapid economic growth",229168100001
"rapid growth",229168100001
"road transportation",229168100001
"road transport sector",229168100001
"road transport system",229168100001
"road vehicle",229168100001
"scenario analysis",229168100001
"transport consumption",229168100001
"transport demand",229168100001
"vehicle fuel economy",229168100001
"vehicle improvement",229168100001
"vehicle measure",229168100001
"vehicle sale",229168100001
"crucial importance",229168100003
"economic impact",229168100003
"future project",229168100003
"immediate vicinity",229168100003
"influence oil",229168100003
"landscape group",229168100003
"local authority",229168100003
"local campaign",229168100003
"local council",229168100003
"local decision",229168100003
"local officer",229168100003
"local people",229168100003
"local perception",229168100003
"national environment",229168100003
"planning application",229168100003
"planning decision",229168100003
"political environment",229168100003
"protection group",229168100003
"regression analysis",229168100003
"strong association",229168100003
"wind developer",229168100003
"advanced technology",229168100005
"cap-and-trade system",229168100005
"carbon lock-in",229168100005
"carbon target",229168100005
"carbon tax",229168100005
"climate proposal",229168100005
"emission reduction target",229168100005
"emission target",229168100005
"energy efficiency",229168100005
"expect impact",229168100005
"general public",229168100005
"hydrogen distribution",229168100005
"infrastructure policy",229168100005
"key hypothesis",229168100005
"kyoto protocol",229168100005
"long-term climate target",229168100005
"market creation",229168100005
"meeting target",229168100005
"natural gas",229168100005
"near-term policy",229168100005
"near-term target",229168100005
"next couple",229168100005
"policy instrument",229168100005
"policy proposal",229168100005
"price instrument",229168100005
"public research",229168100005
"solar thermal",229168100005
"standard setting",229168100005
"technical change",229168100005
"technology impact",229168100005
"technology instrument",229168100005
"technology policy",229168100005
"annual datum",229168100010
"bi-directional causality",229168100010
"economic growth",229168100010
"electricity consumption",229168100010
"beam illumination",229170500007
"electrical response",229170500007
"equivalent circuit",229170500007
"frequency range",229170500007
"frequency response",229170500007
"gaa substrate",229170500007
"junction resistance",229170500007
"laser beam",229170500007
"laser illumination",229170500007
"nonlinearity coefficient",229170500007
"n-type substrate",229170500007
"observe behaviour",229170500007
"open-circuit voltage",229170500007
"photoelectric characteristic",229170500007
"power conversion efficiency",229170500007
"p-type semiconductor",229170500007
"rectification ratio",229170500007
"semiconductor substrate",229170500007
"series resistance",229170500007
"shunt resistance",229170500007
"single-crystal substrate",229170500007
"temperature interval",229170500007
"thin organic film",229170500007
"threshold voltage",229170500007
"vacuum evaporation",229170500007
"annealing treatment",229170500011
"deposition condition",229170500011
"electrical property",229170500011
"electrical resistivity",229170500011
"gallium-doped zinc oxide",229170500011
"glass substrate",229170500011
"n-type conductivity",229170500011
"optical transmittance",229170500011
"oxide film",229170500011
"photovoltaic device",229170500011
"physical property",229170500011
"post-annealing treatment",229170500011
"preferential growth",229170500011
"pyrolysis technique",229170500011
"spray pyrolysis",229170500011
"substrate temperature",229170500011
"thin film",229170500011
"transparent electrode",229170500011
"characteristic spectrum",229170500012
"charge accumulation",229170500012
"conduction band edge",229170500012
"curve characteristic",229170500012
"dye-sensitized solar cell",229170500012
"electrolyte composition",229170500012
"electron transport",229170500012
"equivalent circuit model",229170500012
"impedance spectrum",229170500012
"open-circuit photopotential",229170500012
"recombination resistance",229170500012
"short circuit",229170500012
"transport resistance",229170500012
"amorphous silicon solar cell",229170500038
"conversion efficiency",229170500038
"hydrogenate amorphous silicon solar cell",229170500038
"multi-crystalline silicon",229170500038
"quantum dot",229170500038
"solar cell",229170500038
"spectral response",229170500038
"calculate efficiency",229170500057
"energy gap",229170500057
"incident power",229170500057
"intrinsic concentration",229170500057
"open-circuit voltage",229170500057
"output peak power",229170500057
"photocurrent density",229170500057
"p-n junction",229170500057
"relevant literature",229170500057
"saturation density",229170500057
"short circuit density",229170500057
"solar power",229170500057
"solar spectrum",229170500057
"sophisticated structure",229170500057
"tandem structure",229170500057
"air mass",229170500071
"carrier transport",229170500071
"electrical conductivity",229170500071
"electron acceptor",229170500071
"electron affinity",229170500071
"exciton dissociation",229170500071
"flexible cell",229170500071
"limited efficiency",229170500071
"marked enhancement",229170500071
"nanostructured material",229170500071
"open-circuit voltage",229170500071
"optical absorption",229170500071
"optical absorption spectrum",229170500071
"poly composite",229170500071
"polymer composite",229170500071
"polymeric solar cell",229170500071
"quantum dot",229170500071
"single wall carbon nanotube",229170500071
"solar cell",229170500071
"spectroscopy ft-ir",229170500071
"structure device",229170500071
"average system",229272800003
"base case",229272800003
"gas emission",229272800003
"global warming",229272800003
"greenhouse gas emission",229272800003
"input-output analysis",229272800003
"life cycle analysis",229272800003
"life cycle greenhouse gas",229272800003
"power generation system",229272800003
"process analysis",229272800003
"wind power",229272800003
"aerodynamic load",229272800007
"axis system",229272800007
"blade design",229272800007
"class system",229272800007
"composite blade",229272800007
"composite configuration",229272800007
"composite wind turbine blade",229272800007
"construction process",229272800007
"damage theory",229272800007
"design load",229272800007
"empirical equation",229272800007
"extreme load",229272800007
"fatigue life",229272800007
"fatigue load",229272800007
"horizontal system",229272800007
"international specification",229272800007
"linear theory",229272800007
"load case",229272800007
"load condition",229272800007
"load spectrum",229272800007
"mechanical load",229272800007
"radial center",229272800007
"simulated load",229272800007
"structural analysis",229272800007
"structural design",229272800007
"structural integrity",229272800007
"structure configuration",229272800007
"well-known theory",229272800007
"wind energy conversion system",229272800007
"wind turbine system",229272800007
"actual figure",229272800026
"carbon dioxide",229272800026
"co2 capture",229272800026
"gas field",229272800026
"global co2 emission",229272800026
"global emission",229272800026
"industrial plant",229272800026
"north sea",229272800026
"permeable rock",229272800026
"porous rock",229272800026
"power station",229272800026
"reservoir rock",229272800026
"sleipner field",229272800026
"storage capacity",229272800026
"underground storage",229272800026
"carbon fiber",229277400004
"carbon loading",229277400004
"fiber loading",229277400004
"fundamental role",229277400004
"heat transfer model",229277400004
"linear relationship",229277400004
"literature model",229277400004
"obtain composite",229277400004
"thermal conductivity",229277400004
"thermal conductivity enhancement",229277400004
"thermal conductivity measurement",229277400004
"aqueous fraction",229320700007
"catalyst amount",229320700007
"catalytic pyrolysis",229320700007
"conical spout bed reactor",229320700007
"drastic change",229320700007
"flash pyrolysis",229320700007
"heavy fraction",229320700007
"hzsm-5 zeolite catalyst",229320700007
"kinetic constant",229320700007
"kinetic scheme",229320700007
"liquid fraction",229320700007
"organic fraction",229320700007
"thermal pyrolysis",229320700007
"aerosol phase",229320700015
"agglomeration mechanism",229320700015
"agglomeration process",229320700015
"ash-related problem",229320700015
"bed agglomeration",229320700015
"bed layer",229320700015
"bed material",229320700015
"bed mechanism",229320700015
"bed particle",229320700015
"bed process",229320700015
"bench-scale testing",229320700015
"biomass fuel",229320700015
"direct attack",229320700015
"dominate mechanism",229320700015
"energy-dispersive spectroscopy",229320700015
"fluidized bed",229320700015
"fluidized bed combustion",229320700015
"form layer",229320700015
"full-scale bed",229320700015
"major problem",229320700015
"minor amount",229320700015
"particle layer",229320700015
"potassium compound",229320700015
"potassium silicate",229320700015
"precise knowledge",229320700015
"quantitative knowledge",229320700015
"quartz particle",229320700015
"representative fuel",229320700015
"scanning electron microscopy",229320700015
"subsequent attack",229320700015
"subsequent sintering",229320700015
"typical fuel",229320700015
"wood fuel",229320700015
"worst case",229320700015
"adsorbent bed",229320700054
"adsorbent capacity",229320700054
"adsorptive desulfurization",229320700054
"aspect ratio",229320700054
"axial ratio",229320700054
"breakthrough adsorption capacity",229320700054
"jp-8 jet fuel",229320700054
"light fuel",229320700054
"micro solid oxide fuel cell application",229320700054
"particle size",229320700054
"ppmw sulfur",229320700054
"pressure drop",229320700054
"radial ratio",229320700054
"sulfur adsorption capacity",229320700054
"sulfur capacity",229320700054
"target capacity",229320700054
"acetic acid",229320700056
"biomass steam gasification",229320700056
"c-2 yield",229320700056
"catalytic experiment",229320700056
"catalytic process",229320700056
"catalytic steam",229320700056
"ch4 yield",229320700056
"co2 yield",229320700056
"complex mixture",229320700056
"coprecipitate catalyst",229320700056
"equilibrium gas",229320700056
"first-order kinetic equation",229320700056
"fluidized-bed reactor",229320700056
"gas yield",229320700056
"h-2 yield",229320700056
"hydrogen production",229320700056
"mechanical strength",229320700056
"model compound",229320700056
"ni-al catalyst",229320700056
"noncatalytic process",229320700056
"space velocity",229320700056
"ethylene diamine tetraacetic acid",229320700057
"hydrogen evolution",229320700057
"hydrogen production",229320700057
"photocatalytic efficiency",229320700057
"photocatalytic water splitting",229320700057
"sacrificial reagent",229320700057
"ultraviolet irradiation",229320700057
"water splitting",229320700057
"water splitting reaction",229320700057
"ambient temperature",229320700059
"atmospheric reactor",229320700059
"carbon dioxide",229320700059
"co2 adsorption capacity",229320700059
"coal combustion",229320700059
"coal stream",229320700059
"flow reactor",229320700059
"fuel gas",229320700059
"gas mixture",229320700059
"gas stream",229320700059
"high-pressure gas",229320700059
"moderate temperature",229320700059
"preferential adsorption",229320700059
"pressure swing",229320700059
"suitable sorbent",229320700059
"thermogravimetric analysis",229320700059
"additive level",229320700065
"alternative diesel fuel",229320700065
"animal fat",229320700065
"biodiesel component",229320700065
"biodiesel production",229320700065
"chain length",229320700065
"commercial biodiesel",229320700065
"diesel fuel",229320700065
"double bond",229320700065
"fatty compound",229320700065
"fatty ester",229320700065
"free fatty acid",229320700065
"free group",229320700065
"hydrocarbon compound",229320700065
"low-sulfur diesel",229320700065
"major advantage",229320700065
"monoalkyl ester",229320700065
"neat acid",229320700065
"neat ester",229320700065
"numerous compound",229320700065
"oxygenate compound",229320700065
"polar compound",229320700065
"technical advantage",229320700065
"typical level",229320700065
"vegetable oils",229320700065
"electric energy",229333200002
"induction generator",229333200002
"ocean wave energy",229333200002
"permanent-magnet synchronous generator",229333200002
"switch reluctance generator",229333200002
"three-phase generator",229333200002
"additional loop",229333200018
"constant control",229333200018
"control scheme",229333200018
"external loop",229333200018
"fuel utilization",229333200018
"hydrogen fuel",229333200018
"input fuel",229333200018
"load change",229333200018
"power change",229333200018
"power plant",229333200018
"solid plant",229333200018
"terminal voltage",229333200018
"voltage control",229333200018
"algebraic equation",229333200019
"base case",229333200019
"control loop",229333200019
"dfig model",229333200019
"feed induction generator",229333200019
"iterative procedure",229333200019
"operation point",229333200019
"power system",229333200019
"simulation program",229333200019
"stability program",229333200019
"suitable generator",229333200019
"transient program",229333200019
"transient stability",229333200019
"wind farm",229333200019
"battery bank",229333200020
"comprehensive control",229333200020
"comprehensive nonlinear model",229333200020
"computer simulation",229333200020
"decision criterion",229333200020
"hybrid system",229333200020
"load power demand",229333200020
"measurable variable",229333200020
"online mode",229333200020
"operation mode",229333200020
"power conversion",229333200020
"power regulation",229333200020
"system variable",229333200020
"diesel generator",229333200021
"fuel cell",229333200021
"generate hydrogen",229333200021
"high-quality power",229333200021
"hybrid power system",229333200021
"isolate island",229333200021
"output power",229333200021
"power system",229333200021
"proposed system",229333200021
"renewable energy",229333200021
"wind turbine generator",229333200021
"additional feature",229333200024
"control action",229333200024
"doubly-fed induction generator",229333200024
"grid fault",229333200024
"normal operation",229333200024
"reactive power",229333200024
"wind turbine",229333200024
"dynamic model",229333200025
"electrical circuit",229333200025
"fuel cell",229333200025
"membrane cell",229333200025
"model response",229333200025
"proton exchange membrane",229333200025
"thermodynamic characteristic",229333200025
"aliphatic chain",229346700005
"aromatic ring",229346700005
"certain difference",229346700005
"electrical furnace",229346700005
"few minute",229346700005
"harmful compound",229346700005
"heavy pah",229346700005
"microwave absorber",229346700005
"microwave-assisted heating",229346700005
"microwave oven",229346700005
"microwave pyrolysis",229346700005
"oil rich",229346700005
"pyrolysis oils",229346700005
"pyrolysis process",229346700005
"qualitative composition",229346700005
"quantitative difference",229346700005
"sewage sludge",229346700005
"1-dimensional model",229346700006
"academic structure",229346700006
"accurate datum",229346700006
"atmospheric gasifier",229346700006
"circulate fluidized bed gasifier",229346700006
"empirical aspect",229346700006
"fluidized bed biomass gasifier",229346700006
"heat balance",229346700006
"kinetic datum",229346700006
"kinetic equation",229346700006
"mass balance",229346700006
"own datum",229346700006
"publish equation",229346700006
"reaction network",229346700006
"adapt variety",229348000001
"agricultural crop",229348000001
"base analysis",229348000001
"breed research",229348000001
"carbon sequestration",229348000001
"collaborative research",229348000001
"dedicated energy crop",229348000001
"fossil energy",229348000001
"fuel production",229348000001
"further gain",229348000001
"genetic modification",229348000001
"greenhouse gas reduction",229348000001
"life cycle analysis",229348000001
"long-term improvement",229348000001
"management practice",229348000001
"native perennial grass",229348000001
"nutrient cycling",229348000001
"panicum virgatum",229348000001
"perennial warm-season grass",229348000001
"power production",229348000001
"production cost",229348000001
"project cost",229348000001
"renewable energy",229348000001
"research program",229348000001
"soil carbon storage",229348000001
"soil productivity",229348000001
"sustainable production",229348000001
"yield improvement",229348000001
"acid catalyst",229348000008
"alkaline catalyst",229348000008
"american standard",229348000008
"european standard",229348000008
"ffa level",229348000008
"free fatty acid",229348000008
"fuel property",229348000008
"mahua oil",229348000008
"methanol-to-oil ratio",229348000008
"methanol-water mixture",229348000008
"pretreatment process",229348000008
"step product",229348000008
"two-step process",229348000008
"v/v methanol",229348000008
"v/v ratio",229348000008
"bad output",229353400003
"desirable output",229353400003
"directional distance",229353400003
"environmental regulation",229353400003
"environmental rule",229353400003
"individual firm",229353400003
"nonparametric approach",229353400003
"opportunity cost",229353400003
"regulation cost",229353400003
"energy consumption",229388200006
"energy-saving measure",229388200006
"feasible way",229388200006
"greenhouse gas emission",229388200006
"housing stock",229388200006
"insulation measure",229388200006
"renewable energy system",229388200006
"residential sector",229388200006
"solar collector",229388200006
"building energy consumption",229388200008
"case city",229388200008
"computer model",229388200008
"digital elevation model",229388200008
"energy consumption",229388200008
"energy simulation",229388200008
"establish model",229388200008
"raster model",229388200008
"surface-to-volume ratio",229388200008
"urban context",229388200008
"urban ratio",229388200008
"alcohol moiety",229403500002
"alternative fuel",229403500002
"animal fat",229403500002
"biodiesel fuel",229403500002
"biodiesel fuel property",229403500002
"chain length",229403500002
"cold flow",229403500002
"diesel fuel",229403500002
"ester molecule",229403500002
"exhaust emission",229403500002
"fatty acid",229403500002
"fatty ester",229403500002
"fatty molecule",229403500002
"fuel property",229403500002
"individual ester",229403500002
"mono-alkyl ester",229403500002
"oxidative stability",229403500002
"physical property",229403500002
"structural feature",229403500002
"vegetable oils",229403500002
"alternative diesel fuel",229403500003
"animal fat",229403500003
"antioxidant activity",229403500003
"butylate hydroxyanisole",229403500003
"butylate hydroxytoluene",229403500003
"compatibility problem",229403500003
"diesel fuel",229403500003
"dynamic mode",229403500003
"fatty derivative",229403500003
"fuel quality",229403500003
"gas flow",229403500003
"kinematic viscosity",229403500003
"long-chain fatty acid alkyl ester",229403500003
"non-isothermal calorimetry",229403500003
"oxidation inhibitor",229403500003
"oxidation onset temperature",229403500003
"physical compatibility",229403500003
"positive flow",229403500003
"propyl gallate",229403500003
"saturated ester",229403500003
"scanning calorimetry",229403500003
"soybean oil fatty acid methyl ester",229403500003
"static flow",229403500003
"synthetic antioxidant",229403500003
"unsaturated ester",229403500003
"vegetable oils",229403500003
"acid-catalyzed esterification",229403500004
"acid oil",229403500004
"american society",229403500004
"economic analysis",229403500004
"engine emission",229403500004
"ester product",229403500004
"estimate cost",229403500004
"fatty acid",229403500004
"fatty acid composition",229403500004
"fatty acid methyl ester",229403500004
"free fatty acid",229403500004
"methyl ester",229403500004
"multiple approach",229403500004
"oil refining",229403500004
"petroleum-derived fuel",229403500004
"production cost",229403500004
"refined oils",229403500004
"refine vegetable oils",229403500004
"soybean oil",229403500004
"soy biodiesel",229403500004
"soy oil",229403500004
"wash protocol",229403500004
"alternative diesel fuel",229403500005
"animal fat",229403500005
"catalyzed reaction",229403500005
"free fatty acid",229403500005
"free glycerol",229403500005
"monoalkyl ester",229403500005
"monohydric alcohol",229403500005
"process complexity",229403500005
"reaction condition",229403500005
"vegetable oils",229403500005
"2-ethylhexyl nitrate",229403500006
"b20 blend",229403500006
"biodiesel fuel",229403500006
"bulk modulus",229403500006
"combustion process",229403500006
"conventional fuel",229403500006
"crank angle",229403500006
"cylinder temperature",229403500006
"fuel injection",229403500006
"fuel injection timing",229403500006
"ignition delay",229403500006
"injection timing",229403500006
"measurable impact",229403500006
"methyl ester",229403500006
"methyl oleate",229403500006
"nox emission",229403500006
"oleic acid",229403500006
"petroleum diesel",229403500006
"yield angle",229403500006
"cold flow",229403500008
"commodity crop",229403500008
"diesel fuel",229403500008
"enhance biodegradation",229403500008
"fatty acid",229403500008
"industrial application",229403500008
"linoleic acid",229403500008
"linolenic acid",229403500008
"northern climate",229403500008
"oil capacity",229403500008
"oleic acid",229403500008
"oxidative instability",229403500008
"palmitic acid",229403500008
"production account",229403500008
"production capacity",229403500008
"reduce toxicity",229403500008
"soybean biodiesel",229403500008
"soybean oil",229403500008
"stearic acid",229403500008
"united states",229403500008
"useful application",229403500008
"warmer environment",229403500008
"world output",229403500008
"alternative diesel engine fuel",229413300004
"biodiesel production",229413300004
"commercial product",229413300004
"diesel fuel",229413300004
"exhaust emission",229413300004
"full load",229413300004
"non-edible vegetable oil",229413300004
"partial load",229413300004
"renewable alternative fuel",229413300004
"so2 emission",229413300004
"tobacco seed",229413300004
"tobacco seed oil",229413300004
"tobacco seed oil methyl ester",229413300004
"turbocharged indirect injection diesel engine",229413300004
"conditional probability density function",229414500003
"error source",229414500003
"forecast error",229414500003
"global property",229414500003
"know error",229414500003
"measure datum",229414500003
"measurement datum",229414500003
"nonlinear curve",229414500003
"numerical prediction",229414500003
"numerical weather prediction system",229414500003
"onshore wind farm",229414500003
"on-site condition",229414500003
"power curve",229414500003
"power error",229414500003
"prediction accuracy",229414500003
"prediction error",229414500003
"root mean square error",229414500003
"special focus",229414500003
"statistical distribution",229414500003
"wind power prediction",229414500003
"wind speed",229414500003
"wind speed prediction error",229414500003
"collective property",229466900004
"defect chemistry",229466900004
"defect disorder",229466900004
"local property",229466900004
"major challenge",229466900004
"oxide semiconductor",229466900004
"solar energy",229466900004
"tio2-based material",229466900004
"unresolved problem",229466900004
"clean energy",229466900007
"cyclic water",229466900007
"high-temperature heat",229466900007
"high-temperature sintering",229466900007
"hydrogen energy",229466900007
"inert atmosphere",229466900007
"iron oxide",229466900007
"reduce phase",229466900007
"separate step",229466900007
"solar energy",229466900007
"solar heat",229466900007
"thermochemical splitting",229466900007
"two-step splitting",229466900007
"water splitting",229466900007
"work material",229466900007
"energy carrier",229466900009
"energy need",229466900009
"energy source",229466900009
"energy system",229466900009
"human civilization",229466900009
"hydrogen economy",229466900009
"hydrogen energy technology",229466900009
"hydrogen production",229466900009
"renewable one",229466900009
"wind energy",229466900009
"wind power",229466900009
"connected system",229466900010
"fuel cell",229466900010
"generate hydrogen",229466900010
"grid generation",229466900010
"hydrogen generation",229466900010
